epoch,train_seg_loss,train_edge_loss,train_total_loss,val_seg_loss,val_edge_loss,val_total_loss,learning_rate,epoch_time_sec,gpu_mem_mb
1,3.295581340789795,2.8075560331344604,6.103137254714966,2.4586559534072876,2.5859824419021606,5.044638156890869,0.0001,2.329108715057373,1840.80517578125
2,2.955348491668701,2.484763979911804,5.440112352371216,2.459657669067383,2.5843470096588135,5.044004917144775,0.0001,0.9480745792388916,1844.806640625
31,1.2123474639128804,1.4836265666872668,2.695974032367427,1.7038652741528573,1.6234920481418043,3.3273573219776154,0.0001,751.0385649204254,2019.61279296875
32,1.2081676262080168,1.4746953651106212,2.682862991569727,1.9366900552301964,1.6616999053574624,3.5983899663737478,0.0001,733.6929676532745,2033.6142578125
33,1.1946180820156056,1.4704860215904028,2.6651041035287504,1.8154084997132738,1.6462394084702148,3.4616479103235487,0.0001,725.5860800743103,2033.6142578125
34,1.204257640478214,1.4664218583357311,2.6706794995189256,1.7731285859295662,1.6436079093750486,3.416736494987569,0.0001,719.9706921577454,2033.6142578125
35,1.1870723688034601,1.4607216303254287,2.6477940002587887,1.953800675875329,1.677605079209551,3.631405750170667,0.0001,709.7554385662079,2033.6142578125
36,1.1590330397549653,1.452624677761916,2.6116577184053495,1.8004314370770405,1.6670617381943034,3.4674931847034616,0.0001,701.6995942592621,2033.6142578125
37,1.1587579358400497,1.448077077071387,2.6068350143503696,2.1025162718873074,1.705211321248653,3.8077275889351014,0.0001,692.4464206695557,2033.6142578125
38,1.1538494403050923,1.4442104976901897,2.5980599411338936,1.8624585773399536,1.666299450904765,3.528758035061207,0.0001,693.5079953670502,2033.6142578125
39,1.1528732557808201,1.4400003514966637,2.5928736098076874,1.7642162954236598,1.6410706087629845,3.4052869052963053,0.0001,688.9371392726898,2033.6142578125
40,1.1263687004536216,1.435903657008052,2.562272357963851,1.7680038325488567,1.6510265700994653,3.4190304035201984,0.0001,688.7563519477844,2033.6142578125
41,1.0971972908165575,1.4206924202452986,2.5178897092656043,2.091733397004452,1.7446071897098359,3.836340587823949,0.0001,690.7578394412994,2033.6142578125
42,1.1025439880435837,1.4185439555272605,2.521087942653404,1.8723971701841404,1.6646035789175238,3.5370007487053567,0.0001,691.9534378051758,2033.6142578125
43,1.0828482377127402,1.4100745554798544,2.4929227923234407,2.0090721236898545,1.6641026396066585,3.673174761394237,0.0001,690.556271314621,2033.6142578125
44,1.092535883014417,1.4099845574880219,2.502520438493727,1.9526747056936964,1.6642962744895449,3.6169709842255773,0.0001,685.8799512386322,2033.6142578125
45,1.09315348136989,1.4111071325553677,2.5042606123221516,1.8335282516447788,1.6580328900129238,3.491561153467665,0.0001,689.0633552074432,2033.6142578125
46,1.0740637170634946,1.4021762941691756,2.476240012024566,1.7942670296005747,1.677776813824126,3.472043840174979,0.0001,691.7845602035522,2033.6142578125
47,1.0650943236948218,1.4004792030260922,2.4655735264794827,2.1664493379599237,1.7188161643261606,3.885265497768179,0.0001,690.8406095504761,2033.6142578125
48,1.0680612611909694,1.3948431512170694,2.462904413026104,2.0808203171225306,1.7076714143474052,3.7884917370182403,0.0001,688.0171911716461,2033.6142578125
49,1.0300231055922116,1.3849169873449607,2.4149400923287643,1.9677273716698302,1.6635815355371921,3.631308892622907,0.0001,689.5189642906189,2033.6142578125
50,1.039529917895678,1.38501287159484,2.424542789558119,1.9053704649051453,1.6844780239018988,3.5898484901544894,0.0001,689.3560304641724,2033.6142578125
