epoch,train_seg_loss,train_edge_loss,train_total_loss,val_seg_loss,val_edge_loss,val_total_loss,learning_rate,epoch_time_sec,gpu_mem_mb
1,2.132739867710311,2.0858714416847004,4.218611306459557,1.6085396719596148,1.6101684535591347,3.218708117802938,0.0001,999.6904673576355,1869.33740234375
2,1.9133132612068386,1.9084425889987977,3.821755852444542,1.5702370208443948,1.5756333233083335,3.1458703414521945,0.0001,1001.9395620822906,1884.5888671875
3,1.882566463171142,1.8900667582210993,3.77263322208879,1.5768006854844325,1.5769169508060592,3.1537176328183762,0.0001,1000.4871592521667,1886.5888671875
4,1.8273405628729742,1.8460543694997669,3.673394931079151,1.5650149244320817,1.5635845919643019,3.128599513310059,0.0001,1008.2751777172089,1886.5888671875
5,1.7949337969737778,1.81773240125438,3.612666198029144,1.5804336854169283,1.5609564557430429,3.1413901423173427,0.0001,1001.7664678096771,1886.5888671875
6,1.7734607039190493,1.795055384428951,3.568516090039618,1.567339684199361,1.562057154849895,3.1293968429071617,0.0001,1000.9865045547485,1886.5888671875
7,1.7547539826327054,1.7846838688611586,3.5394378477623545,1.5701894625105133,1.563686735807499,3.133876198703803,0.0001,1001.2898926734924,1886.5888671875
8,1.7428170365463314,1.7790431231011532,3.521860158304141,1.6532109609313768,1.5938539477999543,3.247064906802378,0.0001,998.3677871227264,1886.5888671875
9,1.7425448304922235,1.7775642975841421,3.520109127777845,1.6399530153058492,1.5849998857596932,3.224952901451333,0.0001,1000.3557257652283,1886.5888671875
10,1.702091755472957,1.7435162525642693,3.445608005300786,1.660040092699736,1.6059978448071526,3.266037940207423,0.0001,1006.1123268604279,1886.5888671875
11,1.6688226354938118,1.7126570157395777,3.3814796496910327,1.592827695858903,1.563929393067715,3.1567570900839894,0.0001,1009.5107421875,1886.5888671875
12,1.660172237926015,1.7084575240221962,3.368629759958073,1.6712327335258903,1.6021108912804365,3.2733436255779083,0.0001,997.0626723766327,1886.5888671875
13,1.6555171025316784,1.7034738544928212,3.3589909568254854,1.8033198847354037,1.6640695291043872,3.4673894215556023,0.0001,1003.5137557983398,1886.5888671875
14,1.6425494246172387,1.697942774313718,3.340492199478245,1.707006740338594,1.6023387781624656,3.3093455316179394,0.0001,1004.9697604179382,1886.5888671875
15,1.6624321451469732,1.7061401226982251,3.368572267049143,1.647540459740895,1.601049146605927,3.2485896090473556,0.0001,999.1074936389923,1886.5888671875
16,1.6160426949320332,1.6621488622811083,3.2781915535313857,1.7547160645518873,1.6286106252361656,3.3833266863159377,0.0001,997.1240141391754,1886.5888671875
17,1.5984358269603105,1.6556206370932431,3.2540564628594706,1.8760896114855523,1.687888383479566,3.5639779899498407,0.0001,1003.3834187984467,1886.5888671875
18,1.5948531449537644,1.6545091029598638,3.2493622488091902,1.721008425005817,1.6199427630909053,3.3409511788377486,0.0001,1004.2073452472687,1886.5888671875
19,1.5822425257283976,1.6410409586258443,3.223283483408926,1.8399339200609324,1.6822854207171591,3.5222193500370653,0.0001,1000.446207523346,1886.5888671875
20,1.5694416047436168,1.6360900621979384,3.2055316650011703,1.9030468105112466,1.7195118152593718,3.6225586346438017,0.0001,1004.1426076889038,1886.5888671875
21,1.5820765956514864,1.6440840082395456,3.2261606036920183,1.9200415144460488,1.7276133592074743,3.647654872881942,0.0001,1005.4919719696045,1886.5888671875
22,1.5428243198358953,1.6146430465733268,3.1574673671555242,1.8701889860205665,1.6824666593452873,3.552655638228728,0.0001,1008.1178379058838,1886.5888671875
23,1.5391713090253394,1.6023832941194607,3.141554600308853,1.8830895138404131,1.7161524160780182,3.5992419372484523,0.0001,995.7839703559875,1886.5888671875
24,1.535156279006267,1.5997547124184432,3.134910987892215,1.8372472198649903,1.6861411140188816,3.523388331762024,0.0001,1004.1555335521698,1886.5888671875
25,1.504509219218773,1.5830334915541646,3.087542710001759,1.7912464913426864,1.6671724581795604,3.458418959552802,0.0001,1004.5257000923157,1886.5888671875
26,1.5007828474542335,1.577670732155467,3.0784535796097003,1.864066668891598,1.710568843150216,3.5746355056762695,0.0001,1003.5433397293091,1886.5888671875
27,1.5096970944352859,1.582305758644225,3.092002851039619,1.8208830379745335,1.7118941395028124,3.5327771705331155,0.0001,1001.1086859703064,1886.5888671875
28,1.4949560843047396,1.5713642177876328,3.066320303435716,2.007798880049326,1.77838847822356,3.7861873501712835,0.0001,999.1952233314514,1886.5888671875
