epoch,train_seg_loss,train_edge_loss,train_total_loss,val_seg_loss,val_edge_loss,val_total_loss,learning_rate,epoch_time_sec,gpu_mem_mb
14,1.6744420528411865,1.808227300643921,3.4826693534851074,4.716491222381592,5.775770664215088,10.49226188659668,0.001,0.17662572860717773,1844.806640625
15,1.6625896692276,1.7963201999664307,3.4589099884033203,4.48820161819458,5.652672290802002,10.140873908996582,0.001,0.17876172065734863,1844.806640625
16,1.6514569520950317,1.789554476737976,3.441011428833008,4.107990264892578,5.292585372924805,9.400575637817383,0.001,0.17871427536010742,1844.806640625
17,1.6408839225769043,1.7839412689208984,3.4248251914978027,3.6769468784332275,4.816418170928955,8.493365287780762,0.001,0.1892387866973877,1844.806640625
18,1.630733609199524,1.7785800695419312,3.409313678741455,3.2715935707092285,4.325640678405762,7.59723424911499,0.001,0.1768479347229004,1844.806640625
19,1.6207612752914429,1.7737836837768555,3.394545078277588,2.931837558746338,3.885836124420166,6.817673683166504,0.001,0.18372249603271484,1844.806640625
20,1.611130952835083,1.7691866159439087,3.3803176879882812,2.6607301235198975,3.516613483428955,6.177343368530273,0.001,0.17996859550476074,1844.806640625
21,1.6021616458892822,1.7644261121749878,3.3665876388549805,2.4441797733306885,3.213179111480713,5.6573591232299805,0.001,0.17848587036132812,1844.806640625
22,1.594024419784546,1.7595348358154297,3.3535592555999756,2.2698116302490234,2.9667928218841553,5.236604690551758,0.001,0.18562984466552734,1844.806640625
23,1.5865654945373535,1.7546334266662598,3.3411989212036133,2.130876302719116,2.7675559520721436,4.89843225479126,0.001,0.18117284774780273,1844.806640625
24,1.5792279243469238,1.7500518560409546,3.329279899597168,2.01938796043396,2.6051149368286133,4.624503135681152,0.001,0.18314385414123535,1844.806640625
25,1.571807622909546,1.7459266185760498,3.3177342414855957,1.9286046028137207,2.4704842567443848,4.3990888595581055,0.001,0.17423319816589355,1844.806640625
26,1.5642740726470947,1.742279291152954,3.306553363800049,1.8525199890136719,2.355623960494995,4.208144187927246,0.001,0.17702436447143555,1844.806640625
27,1.5565942525863647,1.7390128374099731,3.295607089996338,1.7880785465240479,2.2568917274475098,4.044970512390137,0.001,0.1818690299987793,1844.806640625
28,1.5487544536590576,1.735761284828186,3.284515857696533,1.733283281326294,2.171647787094116,3.90493106842041,0.001,0.1825878620147705,1844.806640625
29,1.5408834218978882,1.7323476076126099,3.273231029510498,1.6869852542877197,2.0985703468322754,3.785555601119995,0.001,0.17566251754760742,1844.806640625
30,1.5331616401672363,1.7288579940795898,3.262019634246826,1.6482434272766113,2.0357141494750977,3.683957576751709,0.001,0.1758272647857666,1844.806640625
31,1.5254623889923096,1.725303292274475,3.250765800476074,1.6150456666946411,1.9809479713439941,3.5959935188293457,0.001,0.1887214183807373,1844.806640625
32,1.5177329778671265,1.7216418981552124,3.239374876022339,1.5856263637542725,1.9322211742401123,3.5178475379943848,0.001,0.17803502082824707,1844.806640625
33,1.5098860263824463,1.7179220914840698,3.2278079986572266,1.5589368343353271,1.8881421089172363,3.4470789432525635,0.001,0.18143296241760254,1844.806640625
34,1.5020145177841187,1.714155673980713,3.216170310974121,1.5348832607269287,1.848435401916504,3.3833186626434326,0.001,0.17614245414733887,1844.806640625
35,1.494208812713623,1.7102582454681396,3.2044670581817627,1.5133893489837646,1.8130160570144653,3.3264055252075195,0.001,0.18596982955932617,1844.806640625
36,1.4866923093795776,1.7062158584594727,3.19290828704834,1.4952178001403809,1.7843012809753418,3.2795190811157227,0.001,0.18202614784240723,1844.806640625
37,1.479331135749817,1.7022204399108887,3.181551456451416,1.4794678688049316,1.7624666690826416,3.2419345378875732,0.001,0.19503498077392578,1844.806640625
38,1.4715383052825928,1.6982755661010742,3.169813871383667,1.4646408557891846,1.7446472644805908,3.2092881202697754,0.001,0.19596409797668457,1844.806640625
39,1.4634113311767578,1.6940866708755493,3.1574978828430176,1.44966459274292,1.728097915649414,3.177762508392334,0.001,0.18651175498962402,1844.806640625
40,1.455660343170166,1.6894875764846802,3.1451478004455566,1.4346771240234375,1.71170973777771,3.1463868618011475,0.001,0.1863112449645996,1844.806640625
41,1.4481176137924194,1.6847738027572632,3.1328914165496826,1.4205379486083984,1.6956942081451416,3.11623215675354,0.001,0.17529654502868652,1844.806640625
42,1.44059157371521,1.6800436973571777,3.1206352710723877,1.40774667263031,1.6809498071670532,3.0886964797973633,0.001,0.17548179626464844,1844.806640625
